user_id,signup_date,home_country,kyc_status,kyc_method
5136,2025-02-02,UK,Verified,Utility Bill
5137,2024-05-19,UK,Verified,Document Upload
5138,2024-07-02,UK,Verified,Utility Bill
5139,2025-05-20,CA,Verified,Document Upload
5140,2024-01-30,CA,Verified,Utility Bill
5141,2024-06-30,CA,Verified,Document Upload
5142,2024-10-02,US,Verified,Utility Bill
5143,2025-05-05,UK,Verified,Utility Bill
5144,2024-06-13,UK,Verified,Document Upload
5145,2024-11-01,CA,Pending,Bank Verification
5146,2024-06-05,UK,Failed,Bank Verification
5147,2024-06-15,UK,Verified,Bank Verification
5148,2025-03-05,UK,Pending,Utility Bill
5149,2024-07-29,UK,Verified,Document Upload
5150,2024-10-21,US,Verified,Bank Verification
5151,2024-02-28,CA,Verified,Utility Bill
5152,2025-01-06,CA,Verified,Document Upload
5153,2025-01-04,CA,Verified,Bank Verification
5154,2024-09-18,UK,Verified,Document Upload
5155,2025-01-29,UK,Verified,Bank Verification
5156,2024-04-12,UK,Failed,Document Upload
5157,2024-03-01,US,Verified,Bank Verification
5158,2025-03-30,US,Verified,Document Upload
5159,2024-09-09,UK,Verified,Bank Verification
5160,2024-08-09,US,Verified,Document Upload
5161,2023-11-29,CA,Verified,Bank Verification
5162,2024-09-06,US,Verified,Bank Verification
5163,2025-01-25,CA,Verified,Bank Verification
5164,2024-11-13,UK,Verified,Bank Verification
5165,2025-05-24,CA,Pending,Document Upload
5166,2024-02-27,CA,Verified,Document Upload
5167,2024-03-19,UK,Pending,Bank Verification
5168,2024-12-03,US,Verified,Document Upload
5169,2025-05-06,CA,Verified,Bank Verification
5170,2024-03-22,CA,Pending,Bank Verification
5171,2025-05-11,CA,Verified,Utility Bill
5172,2025-05-11,UK,Verified,Utility Bill
5173,2025-06-03,US,Failed,Utility Bill
5174,2024-10-13,US,Verified,Bank Verification
5175,2024-04-15,UK,Pending,Bank Verification
5176,2025-04-19,CA,Verified,Document Upload
5177,2024-09-26,UK,Verified,Bank Verification
5178,2024-02-24,UK,Verified,Bank Verification
5179,2024-04-18,US,Verified,Bank Verification
5180,2024-06-07,UK,Verified,Utility Bill
5181,2025-01-17,UK,Verified,Bank Verification
5182,2025-02-19,UK,Verified,Utility Bill
5183,2024-11-20,US,Verified,Bank Verification
5184,2024-11-20,CA,Verified,Bank Verification
5185,2024-10-29,US,Verified,Bank Verification
5186,2025-04-09,UK,Pending,Utility Bill
5187,2025-03-25,US,Verified,Document Upload
5188,2024-02-02,UK,Verified,Utility Bill
5189,2023-12-29,UK,Verified,Document Upload
5190,2024-01-29,CA,Verified,Bank Verification
5191,2025-02-14,CA,Verified,Bank Verification
5192,2024-01-29,US,Verified,Document Upload
5193,2024-01-07,US,Failed,Utility Bill
5194,2024-07-10,UK,Verified,Document Upload
5195,2023-12-26,UK,Pending,Document Upload
5196,2025-01-21,UK,Pending,Bank Verification
5197,2024-11-25,CA,Verified,Document Upload
5198,2024-10-04,US,Verified,Bank Verification
5199,2024-08-01,US,Failed,Utility Bill
5200,2024-06-07,UK,Verified,Document Upload
5201,2024-06-03,US,Verified,Document Upload
5202,2024-10-21,CA,Verified,Document Upload
5203,2024-01-01,CA,Verified,Document Upload
5204,2025-05-18,UK,Verified,Document Upload
5205,2025-01-14,US,Verified,Bank Verification
5206,2024-08-25,UK,Verified,Bank Verification
5207,2024-01-19,US,Verified,Bank Verification
5208,2025-05-02,US,Verified,Document Upload
5209,2024-10-27,US,Failed,Utility Bill
5210,2025-02-07,UK,Verified,Document Upload
5211,2023-12-20,US,Verified,Utility Bill
5212,2024-03-12,UK,Verified,Bank Verification
5213,2024-08-12,CA,Failed,Utility Bill
5214,2024-07-06,UK,Verified,Document Upload
5215,2024-07-26,US,Pending,Document Upload
5216,2024-03-23,UK,Verified,Document Upload
5217,2023-12-18,US,Verified,Utility Bill
5218,2024-05-29,CA,Verified,Utility Bill
5219,2024-04-10,US,Verified,Document Upload
5220,2024-06-11,US,Verified,Bank Verification
5221,2023-12-13,US,Verified,Document Upload
5222,2025-01-31,UK,Pending,Utility Bill
5223,2024-11-06,UK,Verified,Document Upload
5224,2024-05-13,CA,Pending,Document Upload
5225,2024-10-25,US,Verified,Utility Bill
5226,2025-04-10,CA,Verified,Bank Verification
5227,2024-05-01,US,Verified,Document Upload
5228,2025-06-10,UK,Verified,Utility Bill
5229,2025-05-05,US,Verified,Document Upload
5230,2024-12-09,CA,Verified,Document Upload
5231,2023-12-06,US,Verified,Document Upload
5232,2025-03-23,UK,Verified,Bank Verification
5233,2024-01-17,US,Verified,Bank Verification
5234,2024-05-20,UK,Failed,Utility Bill
5235,2024-07-11,US,Verified,Utility Bill
5236,2025-01-09,US,Pending,Document Upload
5237,2025-03-09,UK,Verified,Document Upload
5238,2025-06-01,US,Verified,Bank Verification
5239,2024-12-04,UK,Verified,Bank Verification
5240,2024-04-04,US,Verified,Bank Verification
5241,2024-01-05,UK,Verified,Document Upload
5242,2024-01-05,UK,Verified,Bank Verification
5243,2025-04-25,US,Verified,Bank Verification
5244,2024-05-11,US,Verified,Bank Verification
5245,2024-11-16,US,Verified,Utility Bill
5246,2023-12-24,UK,Failed,Utility Bill
5247,2025-04-02,UK,Verified,Document Upload
5248,2024-03-31,US,Verified,Bank Verification
5249,2025-01-04,UK,Verified,Document Upload
5250,2024-01-08,US,Verified,Bank Verification
5251,2025-05-16,US,Verified,Document Upload
5252,2024-06-02,US,Failed,Utility Bill
5253,2024-08-18,UK,Failed,Utility Bill
5254,2024-03-30,CA,Failed,Bank Verification
5255,2025-01-16,UK,Verified,Document Upload
5256,2024-03-24,CA,Pending,Document Upload
5257,2024-09-18,CA,Verified,Document Upload
5258,2025-04-15,Unknown,Verified,Bank Verification
5259,2025-06-16,US,Verified,Document Upload
5260,2024-12-20,UK,Failed,Utility Bill
5261,2025-01-16,UK,Verified,Document Upload
5262,2024-07-04,UK,Verified,Document Upload
5263,2024-01-14,US,Failed,Utility Bill
5264,2024-12-19,UK,Verified,Bank Verification
5265,2024-04-26,CA,Verified,Utility Bill
5266,2024-02-09,US,Verified,Document Upload
5267,2024-12-14,CA,Pending,Bank Verification
5268,2025-05-21,CA,Verified,Bank Verification
5269,2024-03-08,CA,Failed,Utility Bill
5270,2025-04-09,US,Pending,Document Upload
5271,2023-12-25,CA,Pending,Bank Verification
5272,2024-12-16,UK,Verified,Utility Bill
5273,2024-10-23,UK,Pending,Document Upload
5274,2024-12-07,US,Verified,Document Upload
5275,2023-12-13,US,Verified,Document Upload
5276,2024-03-03,UK,Verified,Document Upload
5277,2024-03-16,US,Verified,Document Upload
5278,2025-06-12,CA,Verified,Bank Verification
5279,2025-01-21,US,Verified,Document Upload
5280,2024-03-06,UK,Verified,Utility Bill
5281,2024-08-20,UK,Verified,Document Upload
5282,2023-12-14,US,Verified,Bank Verification
5283,2024-12-17,US,Failed,Utility Bill
5284,2025-05-23,US,Pending,Utility Bill
5285,2024-12-09,CA,Failed,Utility Bill
5286,2023-12-26,US,Verified,Document Upload
5287,2024-05-16,UK,Pending,Document Upload
5288,2024-06-09,CA,Verified,Document Upload
5289,2024-11-14,UK,Pending,Utility Bill
5290,2025-04-06,UK,Failed,Document Upload
5291,2024-12-09,US,Verified,Document Upload
5292,2024-03-04,UK,Verified,Utility Bill
5293,2024-09-19,UK,Pending,Document Upload
5294,2025-04-14,UK,Verified,Document Upload
5295,2024-04-27,UK,Pending,Document Upload
5296,2024-11-14,UK,Pending,Document Upload
5297,2024-12-02,CA,Verified,Bank Verification
5298,2025-02-04,UK,Verified,Document Upload
5299,2024-09-13,UK,Verified,Document Upload
5300,2024-11-13,UK,Failed,Utility Bill
5301,2025-03-16,CA,Verified,Bank Verification
5302,2025-03-29,UK,Failed,Utility Bill
5303,2024-11-27,US,Verified,Document Upload
5304,2024-11-17,UK,Failed,Document Upload
5305,2024-12-15,US,Failed,Utility Bill
5306,2024-07-31,UK,Verified,Document Upload
5307,2024-09-28,US,Verified,Document Upload
5308,2024-09-29,UK,Verified,Document Upload
5309,2025-01-01,UK,Failed,Utility Bill
5310,2024-08-27,US,Verified,Utility Bill
5311,2024-07-01,UK,Verified,Bank Verification
5312,2024-01-28,UK,Verified,Document Upload
5313,2025-01-12,UK,Pending,Document Upload
5314,2024-02-21,UK,Verified,Utility Bill
5315,2024-08-04,CA,Verified,Bank Verification
5316,2025-04-17,UK,Verified,Bank Verification
5317,2025-05-24,UK,Verified,Bank Verification
5318,2024-04-28,UK,Verified,Bank Verification
5319,2024-02-10,US,Verified,Bank Verification
5320,2024-03-24,US,Failed,Utility Bill
5321,2025-05-28,US,Pending,Bank Verification
5322,2024-01-19,UK,Verified,Document Upload
5323,2025-02-14,UK,Verified,Utility Bill
5324,2024-11-09,UK,Verified,Document Upload
5325,2024-08-26,UK,Verified,Document Upload
5326,2024-01-11,US,Verified,Bank Verification
5327,2024-03-20,UK,Pending,Bank Verification
5328,2024-08-07,UK,Verified,Utility Bill
5329,2025-02-22,US,Verified,Document Upload
5330,2024-09-26,UK,Verified,Document Upload
5331,2025-04-21,US,Pending,Bank Verification
5332,2024-09-04,UK,Verified,Document Upload
5333,2024-03-21,US,Verified,Document Upload
5334,2024-10-28,CA,Failed,Document Upload
5335,2025-04-30,UK,Failed,Utility Bill
5336,2024-05-23,UK,Verified,Bank Verification
5337,2025-06-14,UK,Pending,Utility Bill
5338,2024-08-21,CA,Failed,Utility Bill
5339,2024-03-26,UK,Verified,Bank Verification
5340,2024-02-06,UK,Verified,Utility Bill
5341,2025-03-03,US,Verified,Bank Verification
5342,2024-09-26,CA,Verified,Bank Verification
5343,2024-10-03,UK,Verified,Utility Bill
5344,2025-05-22,US,Verified,Utility Bill
5345,2024-03-14,US,Pending,Utility Bill
5346,2025-03-23,CA,Verified,Document Upload
5347,2025-04-29,US,Verified,Document Upload
5348,2024-10-28,UK,Verified,Bank Verification
5349,2024-07-15,UK,Verified,Document Upload
5350,2024-09-25,UK,Pending,Document Upload
5351,2025-01-01,UK,Verified,Document Upload
5352,2024-03-14,US,Verified,Document Upload
5353,2024-07-23,CA,Verified,Document Upload
5354,2024-07-19,US,Verified,Bank Verification
5355,2025-05-18,US,Verified,Utility Bill
5356,2025-03-16,CA,Verified,Bank Verification
5357,2024-06-27,CA,Verified,Bank Verification
5358,2024-12-30,UK,Verified,Document Upload
5359,2024-10-07,UK,Verified,Document Upload
5360,2024-08-19,UK,Verified,Document Upload
5361,2024-03-12,US,Verified,Document Upload
5362,2024-03-25,UK,Verified,Bank Verification
5363,2024-09-14,CA,Verified,Document Upload
5364,2024-05-12,CA,Verified,Bank Verification
5365,2024-10-19,US,Verified,Document Upload
5366,2024-06-21,UK,Pending,Bank Verification
5367,2024-08-05,US,Verified,Utility Bill
5368,2025-01-26,UK,Verified,Bank Verification
5369,2025-05-27,US,Verified,Document Upload
5370,2024-07-30,US,Verified,Utility Bill
5371,2024-02-24,US,Verified,Document Upload
5372,2025-02-01,UK,Failed,Utility Bill
5373,2024-06-09,UK,Verified,Bank Verification
5374,2025-05-14,CA,Failed,Utility Bill
5375,2024-11-23,UK,Verified,Bank Verification
5376,2024-04-14,UK,Verified,Bank Verification
5377,2024-04-11,UK,Verified,Document Upload
5378,2024-06-15,US,Verified,Bank Verification
5379,2024-12-13,UK,Verified,Document Upload
5380,2023-12-05,UK,Verified,Document Upload
5381,2024-11-19,CA,Verified,Bank Verification
5382,2024-04-21,UK,Verified,Document Upload
5383,2024-09-03,CA,Pending,Bank Verification
5384,2025-01-28,UK,Verified,Bank Verification
5385,2024-02-20,CA,Verified,Utility Bill
5386,2025-06-05,UK,Verified,Document Upload
5387,2024-10-29,UK,Verified,Bank Verification
5388,2024-10-18,UK,Verified,Document Upload
5389,2024-05-25,UK,Verified,Document Upload
5390,2024-12-09,UK,Verified,Bank Verification
5391,2024-07-03,UK,Verified,Document Upload
5392,2024-08-31,US,Verified,Bank Verification
5393,2024-12-09,UK,Verified,Document Upload
5394,2024-11-19,US,Verified,Bank Verification
5395,2024-01-12,US,Verified,Document Upload
5396,2025-05-24,UK,Pending,Bank Verification
5397,2024-02-06,UK,Verified,Bank Verification
5398,2025-05-12,UK,Pending,Utility Bill
5399,2024-07-17,US,Verified,Document Upload
5400,2024-11-28,UK,Pending,Document Upload
5401,2024-11-29,UK,Verified,Document Upload
5402,2024-07-20,UK,Verified,Document Upload
5403,2023-12-03,UK,Verified,Utility Bill
5404,2025-03-12,UK,Verified,Utility Bill
5405,2024-02-13,UK,Pending,Document Upload
5406,2025-03-10,UK,Verified,Document Upload
5407,2024-08-27,CA,Verified,Bank Verification
5408,2025-02-08,CA,Failed,Bank Verification
5409,2024-02-21,CA,Verified,Bank Verification
5410,2024-04-24,CA,Verified,Bank Verification
5411,2023-12-24,UK,Verified,Document Upload
5412,2024-04-11,US,Pending,Bank Verification
5413,2024-07-08,UK,Verified,Document Upload
5414,2024-09-16,UK,Pending,Document Upload
5415,2025-04-21,US,Verified,Document Upload
5416,2025-05-20,UK,Verified,Bank Verification
5417,2024-02-05,US,Pending,Bank Verification
5418,2024-01-01,UK,Verified,Bank Verification
5419,2023-12-24,UK,Verified,Utility Bill
5420,2024-02-11,CA,Verified,Bank Verification
5421,2024-07-29,UK,Verified,Document Upload
5422,2024-12-31,UK,Failed,Bank Verification
5423,2025-05-13,UK,Failed,Utility Bill
5424,2025-06-16,US,Pending,Utility Bill
5425,2025-04-07,US,Verified,Document Upload
5426,2024-09-13,US,Verified,Utility Bill
5427,2025-02-15,UK,Verified,Document Upload
5428,2025-03-17,US,Verified,Utility Bill
5429,2024-12-27,CA,Verified,Bank Verification
5430,2024-11-16,UK,Verified,Document Upload
5431,2024-07-12,UK,Failed,Bank Verification
5432,2024-11-05,UK,Verified,Bank Verification
5433,2024-01-16,UK,Verified,Document Upload
5434,2024-12-25,UK,Verified,Bank Verification
5435,2025-01-04,US,Verified,Document Upload
5436,2024-01-17,UK,Verified,Bank Verification
5437,2025-03-20,UK,Verified,Bank Verification
5438,2024-11-10,CA,Verified,Document Upload
5439,2024-05-01,UK,Failed,Utility Bill
5440,2025-04-18,US,Verified,Utility Bill
5441,2024-07-31,CA,Pending,Utility Bill
5442,2024-07-28,UK,Verified,Utility Bill
5443,2024-05-12,CA,Verified,Document Upload
5444,2024-01-31,UK,Verified,Document Upload
5445,2024-03-27,UK,Verified,Document Upload
5446,2025-02-09,UK,Verified,Document Upload
5447,2024-09-15,UK,Verified,Document Upload
5448,2024-09-04,CA,Verified,Bank Verification
5449,2025-01-24,US,Verified,Document Upload
5450,2024-11-17,UK,Failed,Utility Bill
5451,2024-05-12,UK,Verified,Utility Bill
5452,2024-05-31,UK,Verified,Document Upload
5453,2024-09-24,US,Verified,Document Upload
5454,2024-12-24,CA,Verified,Bank Verification
5455,2024-08-30,US,Failed,Utility Bill
5456,2025-01-26,US,Verified,Document Upload
5457,2024-12-21,US,Failed,Utility Bill
5458,2023-12-21,UK,Verified,Document Upload
5459,2024-09-23,US,Verified,Bank Verification
5460,2024-03-08,CA,Verified,Document Upload
5461,2024-05-25,UK,Verified,Document Upload
5462,2024-05-16,CA,Verified,Bank Verification
5463,2025-04-14,CA,Verified,Document Upload
5464,2024-06-11,CA,Pending,Utility Bill
5465,2024-04-05,CA,Verified,Document Upload
5466,2024-01-05,US,Verified,Document Upload
5467,2024-07-15,UK,Pending,Bank Verification
5468,2025-05-19,UK,Verified,Utility Bill
5469,2024-01-04,CA,Verified,Document Upload
5470,2024-10-12,US,Verified,Document Upload
5471,2023-12-22,UK,Verified,Document Upload
5472,2024-06-30,CA,Verified,Bank Verification
5473,2024-11-19,US,Verified,Document Upload
5474,2025-04-08,US,Verified,Utility Bill
5475,2025-05-14,UK,Failed,Utility Bill
5476,2023-12-01,UK,Verified,Utility Bill
5477,2024-08-10,US,Verified,Document Upload
5478,2024-05-25,US,Verified,Document Upload
5479,2024-12-05,UK,Verified,Utility Bill
5480,2024-04-14,UK,Verified,Bank Verification
5481,2025-02-02,CA,Verified,Document Upload
5482,2023-12-18,US,Verified,Bank Verification
5483,2025-03-30,UK,Verified,Utility Bill
5484,2024-07-26,UK,Failed,Utility Bill
5485,2025-04-20,UK,Failed,Utility Bill
5486,2024-01-17,US,Verified,Bank Verification
5487,2024-05-06,UK,Failed,Document Upload
5488,2024-11-20,US,Verified,Bank Verification
5489,2024-08-06,US,Pending,Document Upload
5490,2024-01-12,US,Failed,Utility Bill
5491,2025-01-25,UK,Verified,Bank Verification
5492,2024-09-04,UK,Verified,Document Upload
5493,2025-02-13,CA,Verified,Document Upload
5494,2024-04-05,UK,Verified,Document Upload
5495,2024-09-25,UK,Pending,Utility Bill
5496,2025-01-17,CA,Failed,Utility Bill
5497,2024-06-15,UK,Verified,Utility Bill
5498,2024-09-22,CA,Verified,Document Upload
5499,2025-03-13,UK,Pending,Document Upload
5500,2024-08-07,UK,Verified,Document Upload
5501,2024-07-22,US,Failed,Document Upload
5502,2024-08-31,US,Verified,Document Upload
5503,2024-05-15,US,Verified,Bank Verification
5504,2024-01-11,US,Verified,Document Upload
5505,2025-06-02,US,Verified,Utility Bill
5506,2024-10-03,US,Pending,Document Upload
5507,2023-12-07,US,Verified,Bank Verification
5508,2024-02-07,UK,Verified,Document Upload
5509,2023-12-30,UK,Pending,Bank Verification
5510,2025-04-18,CA,Verified,Document Upload
5511,2024-12-22,UK,Verified,Bank Verification
5512,2025-02-21,US,Verified,Utility Bill
5513,2024-12-29,US,Verified,Utility Bill
5514,2025-03-12,UK,Verified,Utility Bill
5515,2023-12-18,UK,Verified,Bank Verification
5516,2025-03-08,UK,Verified,Document Upload
5517,2024-09-03,UK,Failed,Document Upload
5518,2024-07-22,US,Failed,Utility Bill
5519,2024-06-21,CA,Verified,Utility Bill
5520,2025-04-23,US,Pending,Bank Verification
5521,2025-02-26,US,Verified,Document Upload
5522,2024-06-02,UK,Verified,Document Upload
5523,2024-09-15,US,Pending,Document Upload
5524,2024-02-10,UK,Verified,Utility Bill
5525,2025-03-28,UK,Verified,Document Upload
5526,2024-01-12,UK,Verified,Bank Verification
5527,2024-12-03,UK,Verified,Utility Bill
5528,2025-05-20,UK,Failed,Utility Bill
5529,2024-08-16,US,Verified,Utility Bill
5530,2025-01-31,UK,Verified,Document Upload
5531,2025-06-16,UK,Verified,Document Upload
5532,2024-10-12,US,Verified,Bank Verification
5533,2025-03-19,US,Verified,Document Upload
5534,2025-06-12,US,Verified,Document Upload
5535,2024-12-22,US,Verified,Document Upload
5536,2024-06-01,US,Pending,Utility Bill
5537,2025-03-18,UK,Failed,Utility Bill
5538,2024-10-04,UK,Verified,Bank Verification
5539,2024-06-27,UK,Verified,Bank Verification
5540,2024-10-20,UK,Verified,Document Upload
5541,2025-02-06,UK,Verified,Document Upload
5542,2025-03-24,UK,Failed,Bank Verification
5543,2024-09-06,US,Verified,Document Upload
5544,2025-05-12,CA,Verified,Utility Bill
5545,2024-01-06,CA,Failed,Bank Verification
5546,2024-02-03,CA,Verified,Utility Bill
5547,2024-05-24,CA,Verified,Utility Bill
5548,2024-07-14,UK,Verified,Document Upload
5549,2025-04-02,UK,Verified,Bank Verification
5550,2024-12-05,US,Verified,Bank Verification
5551,2025-04-01,UK,Verified,Document Upload
5552,2024-02-05,CA,Verified,Bank Verification
5553,2025-03-10,UK,Verified,Bank Verification
5554,2025-04-15,UK,Verified,Document Upload
5555,2024-12-25,US,Verified,Document Upload
5556,2024-11-06,US,Verified,Bank Verification
5557,2024-11-30,UK,Pending,Bank Verification
5558,2025-05-10,UK,Verified,Utility Bill
5559,2024-12-06,UK,Verified,Document Upload
5560,2024-03-25,US,Verified,Document Upload
5561,2024-09-03,UK,Verified,Bank Verification
5562,2024-02-03,US,Verified,Utility Bill
5563,2024-05-25,US,Verified,Bank Verification
5564,2025-01-09,UK,Verified,Bank Verification
5565,2025-03-26,CA,Verified,Document Upload
5566,2024-03-11,CA,Verified,Bank Verification
5567,2024-04-26,UK,Pending,Document Upload
5568,2023-12-26,US,Failed,Utility Bill
5569,2024-02-28,UK,Pending,Bank Verification
5570,2025-02-09,UK,Verified,Bank Verification
5571,2024-09-15,UK,Pending,Utility Bill
